Product ID,Brand Name,Product Name,Ingredients,Weight,Expiring Date,Certificate,Country,Price,Location of Product in Store
50f708d1-143c-4a17-8a01-73ab4e4dd0ee,York Group,family,"['nation', 'hundred', 'activity']",925,2023-12-18,NON_GMO,Slovakia (Slovak Republic),49.84,7
d6f94e3a-33d9-4c25-8243-3c5bd5073a0a,Riley LLC,local,"['leg', 'eat', 'build']",895,2023-11-27,VEGAN FRIENDLY,Falkland Islands (Malvinas),84.14,9
5f3e2e28-d1c3-48e9-9ae4-fed635517593,"Wilson, Edwards and Love",himself,"['including', 'baby', 'give']",960,2023-12-08,KOSHER,Madagascar,73.4,9
42c8f88e-fadf-49cf-99e9-0e15a2010e95,Brown and Sons,list,"['other', 'personal', 'him']",738,2023-12-22,KOSHER,Netherlands Antilles,20.88,5
b68150ae-30fb-4d24-86a5-59afd9ca2bf3,Chavez PLC,action,"['music', 'in', 'woman']",107,2023-12-11,ISO,Trinidad and Tobago,68.73,7
705a49f1-9f09-4e75-8ae8-5c17950f52d9,Briggs-Scott,room,"['particularly', 'political', 'have']",363,2023-12-03,CE,Swaziland,73.03,1
2e206f81-242c-4473-ab96-192cb0b909c3,"Griffin, Lam and Johnson",step,"['yeah', 'fish', 'simply']",177,2023-12-16,VEGAN FRIENDLY,Burundi,30.67,9
4e007b9d-a728-4fdf-9135-b7439367eef1,Wade-Powers,detail,"['act', 'buy', 'PM']",534,2023-12-19,KOSHER,Peru,10.29,3
08d07310-3300-430a-924f-127b0be63d9a,Best-Patterson,president,"['clear', 'through', 'want']",132,2023-12-07,VEGAN FRIENDLY,Mozambique,45.02,9
e4073498-bff0-4e8e-9618-38b6f2ba1192,"Davis, Simmons and Smith",from,"['car', 'entire', 'college']",79,2023-12-03,NON_GMO,Sri Lanka,12.25,7
13c74f23-b7bc-49ad-b225-5050577c20d8,Peterson-Zimmerman,a,"['network', 'yourself', 'industry']",226,2023-12-17,CE,Canada,27.08,8
f916a29c-208c-4882-8474-7784193182cc,"White, Sanders and Harvey",hit,"['adult', 'my', 'season']",180,2023-12-12,KOSHER,Cook Islands,83.77,9
f1268cbb-6949-4ab9-b6c7-1c96a97e0fca,Spencer PLC,money,"['particularly', 'left', 'media']",240,2023-12-01,CE,Sweden,75.79,7
405ff81f-571f-45f9-b879-96a85d68ae26,Carson LLC,result,"['generation', 'whether', 'present']",774,2023-12-24,HALAL,Uzbekistan,86.16,4
54c789ad-72e0-46e7-ae2d-7f4ac1915534,"Leach, White and Rivera",important,"['way', 'step', 'film']",307,2023-12-04,CE,Chile,83.83,1
905af1b9-29fd-43fe-bf81-9150156b9ef6,Bond-Olsen,foreign,"['sense', 'successful', 'president']",770,2023-12-18,KOSHER,Tonga,20.19,6
8606576b-da4d-40b9-b4dd-005ef9595a14,Shaw-Perkins,allow,"['group', 'price', 'hair']",765,2023-12-04,FDA,Marshall Islands,31.5,10
34271f58-e6cc-4ef4-a2f9-199faff3e833,Kaiser-Aguirre,north,"['professional', 'seven', 'east']",503,2023-12-03,VEGAN FRIENDLY,Angola,23.33,4
96f2e817-14e5-4591-81a6-e55ebedc9dd7,Rivera and Sons,treat,"['safe', 'site', 'environmental']",593,2023-12-11,VEGAN FRIENDLY,New Caledonia,59.14,9
80aac6fb-30be-43e6-8004-cacccc6c3989,Chavez PLC,beautiful,"['among', 'who', 'participant']",93,2023-12-20,NON_GMO,Guinea,87.68,9
60c279a7-3fca-4b48-bd25-ec1dfc173bc6,Hogan Ltd,week,"['evening', 'customer', 'assume']",297,2023-11-27,FDA,Switzerland,89.49,5
f5cf4985-168d-4c2a-9d47-600e9abd2042,Ortiz-Rose,radio,"['get', 'during', 'political']",468,2023-12-17,KOSHER,Liechtenstein,19.63,3
e1bbc580-28ac-4eef-ad5d-05bfc93f1e1c,Browning-Price,condition,"['consumer', 'piece', 'news']",537,2023-12-24,FDA,Haiti,85.6,2
8611b74e-a8d8-462f-9be4-cc812105b401,Davis Ltd,set,"['also', 'significant', 'here']",679,2023-11-29,VEGAN FRIENDLY,Albania,47.18,9
63fa4a98-26a8-40d1-8505-426a67240b4a,Garcia Group,none,"['hold', 'every', 'career']",865,2023-12-16,CE,Anguilla,12.83,7
1661c495-971f-4278-aeeb-9c98cd7063d0,Robinson-Bradley,lose,"['father', 'outside', 'nor']",142,2023-11-30,CE,Czech Republic,22.99,5
86e25849-18cf-43a7-bc1e-adfc91cfb142,Sanders-Bartlett,fast,"['relate', 'find', 'environmental']",228,2023-12-15,CE,Monaco,90.12,1
772ca255-1734-4137-899a-a409b8646182,"Carson, Ross and Sullivan",job,"['window', 'practice', 'model']",962,2023-12-09,HALAL,Svalbard & Jan Mayen Islands,4.52,9
9d439f4b-fb17-4a7e-a3e2-6bb0237c3b5b,"Gutierrez, Lopez and Hodges",event,"['weight', 'finish', 'somebody']",138,2023-12-19,NON_GMO,Estonia,80.74,3
52cb1b14-c1ea-400b-abf2-8ecbb4f6d6a2,Carroll Group,within,"['pass', 'worker', 'suggest']",493,2023-12-01,FDA,Montserrat,18.3,8
df842f59-ca6d-4958-b130-db9838536565,Savage Inc,break,"['collection', 'serious', 'international']",797,2023-12-24,KOSHER,Paraguay,4.37,6
9efa4852-837e-49f6-b6ce-f7cfdba537d5,Dixon-Ruiz,continue,"['provide', 'ok', 'thought']",902,2023-12-01,HALAL,Ireland,64.7,7
eda689ec-4773-44cc-804c-77939cde5637,"Gates, Ballard and Jones",sort,"['ahead', 'treatment', 'over']",513,2023-12-01,HALAL,Ghana,18.8,8
f78cb34c-21e0-4ee2-b6a1-74211cb48176,"Baker, Miller and Schmidt",form,"['question', 'environmental', 'or']",321,2023-12-15,VEGAN FRIENDLY,Azerbaijan,32.94,1
bb44a367-2dd6-43a2-9f22-ec9bc3f8ca51,Evans-Thompson,tell,"['newspaper', 'heavy', 'list']",721,2023-12-21,ISO,Greenland,15.19,4
ee64c030-1025-4dc1-a34f-2ccf18c3aa94,Walker-Rivera,stand,"['well', 'society', 'simple']",91,2023-12-08,FDA,Mongolia,88.78,3
098dde63-1182-42c3-ac59-9c69beb65652,"Pham, Hunt and Taylor",age,"['building', 'pass', 'glass']",908,2023-12-06,VEGAN FRIENDLY,Anguilla,31.4,8
7b250163-f0b5-40ca-84bf-663d1dd17bc0,Hall and Sons,natural,"['amount', 'expert', 'coach']",219,2023-12-20,KOSHER,United States of America,24.88,6
5581bc54-4de1-41c2-a510-a0e42f9a15f1,Adams-Smith,apply,"['office', 'goal', 'manage']",339,2023-12-04,NON_GMO,Central African Republic,54.26,2
892f4690-528e-4794-90e9-b760c2e256b0,"Fletcher, Hampton and Gilbert",do,"['effort', 'imagine', 'result']",336,2023-12-17,HALAL,Saudi Arabia,79.86,8
0a17e88c-b09a-4d51-822e-178d1961149a,Hernandez-Campbell,reveal,"['list', 'put', 'almost']",629,2023-12-14,NON_GMO,Oman,84.09,7
34158df9-8920-4548-9a5f-91f844e0fb54,Camacho and Sons,people,"['two', 'stuff', 'maybe']",475,2023-12-08,FDA,Micronesia,93.01,7
02c90b4a-0bbe-40f8-a4fa-b271ee38796a,Flores Inc,industry,"['ball', 'home', 'year']",48,2023-12-12,VEGAN FRIENDLY,Senegal,4.27,7
59f89d27-0a9a-4d06-9653-fbcf48cd609d,Osborn-Pollard,book,"['through', 'decade', 'she']",356,2023-12-13,VEGAN FRIENDLY,Jamaica,96.31,4
0c78e7d2-ba38-40d6-99f2-fd0988db560a,Lopez-Hall,back,"['director', 'produce', 'fear']",740,2023-12-10,NON_GMO,French Polynesia,34.5,1
43e5affd-5744-448c-b877-9644a298f22c,"Harris, Dougherty and Reid",walk,"['fear', 'five', 'toward']",228,2023-12-02,HALAL,Guernsey,59.35,10
a8897717-553c-448b-8de5-996f07f0ec3f,"Williams, Mays and Nguyen",answer,"['interesting', 'record', 'side']",162,2023-12-12,HALAL,Netherlands Antilles,2.37,5
64c727bc-3110-40e1-8057-9c3d0710ebda,Frazier LLC,before,"['they', 'player', 'green']",256,2023-12-21,KOSHER,Timor-Leste,89.73,9
63ba9f8c-64ad-4748-b76f-1f78371cfac0,Williams Inc,since,"['others', 'behind', 'base']",19,2023-11-29,FDA,Mali,60.23,1
99dc0d12-d0bd-4502-bb09-1492c6123c25,Schroeder Inc,bad,"['age', 'such', 'bill']",527,2023-12-19,HALAL,Poland,51.88,8
09bdefd7-5e41-4d2a-8d75-bd37271a0a70,Soto-Cochran,green,"['feel', 'either', 'sound']",662,2023-12-11,CE,Maldives,52.61,9
8ef478d1-a956-4589-a838-8c2b89d15aa1,Smith-Stone,focus,"['also', 'direction', 'thing']",867,2023-12-24,CE,Turkey,50.44,9
c56cc252-3abb-459b-b164-cc1fcd455632,Cook-Martin,always,"['wear', 'agree', 'whom']",388,2023-12-13,VEGAN FRIENDLY,Antarctica (the territory South of 60 deg S),37.82,5
d5a7d247-2f2c-4ef6-8eb1-0f957cae9f76,Franklin-Miranda,federal,"['film', 'paper', 'when']",885,2023-12-05,CE,Gibraltar,9.11,2
448c5206-d1ba-45c5-b88d-90d65b0020e5,"Hayes, Hester and Young",may,"['explain', 'site', 'book']",262,2023-12-22,CE,Estonia,36.21,9
ddd3a3f1-b0b2-49dd-b576-0bdf3addde70,"Ford, Park and Davis",the,"['find', 'easy', 'indeed']",429,2023-12-06,ISO,Heard Island and McDonald Islands,60.47,9
3ab9feef-f545-4868-8155-a8bc94beb67b,Ponce-Hall,dark,"['security', 'attention', 'plan']",879,2023-12-13,FDA,Bermuda,48.77,6
918a535c-c797-439b-bb30-5b95a20afae7,Jackson-Ruiz,feeling,"['or', 'every', 'magazine']",882,2023-12-05,KOSHER,Guadeloupe,10.58,4
cb13dd59-328f-42c2-a310-f68796608d70,Perez PLC,significant,"['itself', 'style', 'treat']",483,2023-11-27,CE,Ecuador,14.86,4
37525e65-42c3-49e8-97a6-5b749660e1b9,Edwards-Martinez,form,"['create', 'large', 'your']",3,2023-11-29,FDA,United States Minor Outlying Islands,51.7,4
5d1cf19f-61ca-4ee1-aab4-b3c2e5c7cae6,Evans-Thomas,ask,"['community', 'yard', 'he']",14,2023-12-18,KOSHER,Georgia,47.79,8
176672f4-40fb-4b00-9f09-9844d7d3451c,"Martinez, Decker and Diaz",majority,"['as', 'short', 'final']",737,2023-12-14,KOSHER,Egypt,6.16,7
0a44a10b-3192-498b-901d-d5951787561f,"Ochoa, Hebert and Sanchez",without,"['including', 'want', 'agreement']",259,2023-12-01,VEGAN FRIENDLY,Papua New Guinea,94.54,7
bb507843-8164-471f-b6ba-6103b9751825,Mccann Ltd,single,"['TV', 'daughter', 'hear']",749,2023-12-25,FDA,United Kingdom,22.54,5
e80d1be3-1b54-4123-9d5d-13ad6efa531f,Calderon-Zhang,trip,"['talk', 'use', 'paper']",324,2023-12-21,KOSHER,Cambodia,74.67,1
9f968584-9405-4dfb-b0ff-789bde71923a,"Peters, Johnson and Berry",day,"['fine', 'party', 'individual']",310,2023-11-29,HALAL,Philippines,23.88,9
45929560-b8eb-4dfe-a262-3279814cbd7c,Lopez Group,baby,"['drive', 'society', 'small']",913,2023-12-18,NON_GMO,Niue,57.46,6
6d12deb0-3a63-465c-8c21-821f41300c9e,Watkins-Armstrong,will,"['project', 'message', 'sister']",483,2023-12-06,FDA,Italy,31.3,2
db8235a0-0ec5-4b82-bc41-57ebc716dc47,"Ortiz, Rivera and Miller",speak,"['many', 'notice', 'arm']",929,2023-12-20,KOSHER,Moldova,39.8,9
d4dd73b3-47f4-4f06-9060-2ffc0ceaaf34,"Fuller, Wallace and Hill",standard,"['according', 'far', 'project']",356,2023-12-25,FDA,Mauritius,57.4,8
9e4bb680-5d2d-4830-a597-99a03ee41758,"Coleman, Winters and Stephens",apply,"['machine', 'skin', 'story']",557,2023-12-07,NON_GMO,Bouvet Island (Bouvetoya),58.55,8
fcee06b1-ddbb-416d-965f-ea590f3ba0b6,"Patterson, Mcdonald and Cantu",professional,"['station', 'exist', 'along']",78,2023-12-15,CE,French Guiana,84.47,3
1ddb3bdf-b2df-4c77-91b3-f5dc4ae60218,Harrington-Hampton,build,"['attack', 'line', 'choose']",283,2023-12-23,VEGAN FRIENDLY,Namibia,25.12,9
8944f511-64ff-4229-a8a3-815dc7b57955,Hoffman PLC,close,"['computer', 'next', 'store']",61,2023-12-04,FDA,Rwanda,54.39,3
4500331d-0ac3-4d85-a75e-103dae3db8a9,Carson-Chambers,accept,"['friend', 'hundred', 'general']",643,2023-12-19,ISO,Tokelau,42.4,10
f29cec06-4b01-44f5-9bdd-0282d4c794cb,"Ward, Dillon and Thomas",occur,"['most', 'require', 'college']",113,2023-12-18,CE,Zimbabwe,39.35,2
007cad0e-735e-4671-897f-50891455a1f0,"Sims, Riddle and Jackson",fact,"['employee', 'task', 'sell']",357,2023-12-12,VEGAN FRIENDLY,Greece,28.04,4
ce2419e8-39b7-4234-8791-41d87942c08e,Sherman-Wilson,reason,"['treat', 'hard', 'around']",691,2023-12-06,CE,Jersey,83.8,9
d7189540-b59b-45fb-aa71-8de751016cf0,Harrington-Cervantes,sort,"['PM', 'catch', 'represent']",597,2023-12-08,KOSHER,Madagascar,63.45,10
10eb4817-5f45-48e5-929a-c648cb2bd5ad,Guerrero-Anderson,note,"['color', 'town', 'ok']",721,2023-12-03,ISO,Sierra Leone,62.86,9
49d3b782-356a-4682-9395-94ad334d8717,Taylor-Lewis,sign,"['big', 'street', 'purpose']",506,2023-12-24,VEGAN FRIENDLY,Bahamas,17.73,8
944ab5cc-c1d3-44e7-a283-400a1f529b40,"Allen, Crawford and Robbins",firm,"['movie', 'walk', 'store']",424,2023-12-12,KOSHER,Turkmenistan,40.35,5
4157ee41-20b8-4486-a8b5-704beb357a0d,Spears Ltd,natural,"['against', 'available', 'star']",180,2023-12-12,FDA,Palau,87.7,7
e3007994-b8e8-4eae-97ad-b8834fb0749c,Ruiz Inc,side,"['matter', 'sport', 'significant']",171,2023-12-13,ISO,Burundi,9.91,1
5af883cc-5c37-4630-9a1e-159bafc7a7a1,"Rhodes, Ward and Harper",arm,"['or', 'everyone', 'think']",444,2023-12-23,VEGAN FRIENDLY,Spain,2.63,2
248cfdcc-1efd-4251-beda-9bb94a58203a,"White, Bennett and Schwartz",natural,"['sure', 'include', 'born']",119,2023-12-23,ISO,Canada,65.35,1
1056ebe9-4ed0-4831-9433-a83d196ef6eb,Reyes-Hinton,college,"['either', 'watch', 'pick']",901,2023-12-11,HALAL,Somalia,50.26,8
75c3378b-acaa-427d-922b-dafdbe239b73,Yoder-Jimenez,require,"['all', 'walk', 'almost']",890,2023-12-18,ISO,Belgium,33.06,3
8db5d399-3db4-4f98-ad2f-64ac19ac7d9a,Hull-Patel,home,"['thing', 'box', 'which']",396,2023-11-30,HALAL,Trinidad and Tobago,60.9,6
9a27ad6a-1514-4912-8ddb-e3b09f73519d,Perez-Robinson,water,"['add', 'dinner', 'although']",261,2023-12-23,ISO,Maldives,5.91,3
c46f9ad9-36a4-4278-a919-f85d5edd6751,"Gonzales, Mathis and Parker",conference,"['describe', 'lose', 'dog']",46,2023-12-06,FDA,Cape Verde,95.51,7
789c8f0f-71a1-4431-b7bd-c590337f2ebf,Norman and Sons,easy,"['while', 'collection', 'market']",401,2023-12-18,HALAL,Cayman Islands,82.51,3
e3c3cb79-4a2a-40a5-a108-74e4647a0605,Clark PLC,side,"['image', 'people', 'great']",325,2023-12-12,HALAL,Lao People's Democratic Republic,18.62,6
f0c113fb-6854-4f3f-a91c-b88fc7564a5e,"Taylor, Moore and Baker",some,"['standard', 'like', 'local']",560,2023-12-21,NON_GMO,Ecuador,9.61,5
bcb21590-eec4-4769-83f6-37b1492b8b49,Bowen LLC,change,"['low', 'out', 'their']",866,2023-12-10,CE,Kiribati,54.54,10
5bb40a72-dba0-4e61-aac7-88165c889fe1,"Smith, Marquez and Powers",get,"['sure', 'effort', 'sit']",342,2023-12-21,CE,Bulgaria,19.35,3
2641e9cb-dada-46ed-832d-11ad3f0f9ede,Miranda PLC,over,"['yourself', 'science', 'every']",287,2023-12-09,ISO,French Guiana,63.65,4
5caba7c9-f7d8-477c-b8d7-2cc64b61c73c,Day PLC,cold,"['run', 'be', 'half']",255,2023-12-06,VEGAN FRIENDLY,Uzbekistan,35.89,9
5c996361-d328-4df3-8257-8ca83fa37ac4,"Smith, White and Barnes",beautiful,"['eye', 'party', 'break']",144,2023-12-16,ISO,United States Minor Outlying Islands,33.15,6
f140749a-95b3-4d64-b404-9ca393dac686,Burke LLC,cost,"['begin', 'personal', 'answer']",292,2023-11-28,HALAL,Ukraine,4.12,10
a5a9ddc0-b5c4-4909-979c-79bbd2b04364,Thompson PLC,test,"['system', 'beat', 'debate']",747,2023-12-17,ISO,Ecuador,78.93,2
0349ed32-7b35-4750-b9dc-fc2e153f223d,May and Sons,nothing,"['write', 'suddenly', 'exist']",160,2023-12-19,CE,Norfolk Island,19.82,2
af185779-6e74-47b1-851a-f96fae443dc6,"Maddox, Donaldson and Benson",author,"['practice', 'mouth', 'against']",249,2023-12-10,NON_GMO,Lebanon,83.03,7
fcbd40a1-aafc-4693-b352-19efc7cd9b63,White Inc,degree,"['high', 'catch', 'market']",318,2023-12-03,NON_GMO,Germany,70.68,4
1dc6af50-0066-4893-9cd0-5c3c0191dceb,Cordova Inc,four,"['current', 'surface', 'foreign']",74,2023-12-04,FDA,Timor-Leste,72.53,2
4cfa9031-1c27-48d2-892b-228e72210661,Baxter-Hartman,night,"['movement', 'fear', 'keep']",956,2023-12-02,NON_GMO,Netherlands,77.97,3
cf757b7d-0fb0-4024-92f9-506a39d67e98,Li Group,good,"['bank', 'best', 'drop']",410,2023-11-28,ISO,Myanmar,97.3,3
31e9d876-af4e-4547-86fb-87cc0b7b9327,Elliott Inc,page,"['military', 'street', 'without']",52,2023-12-06,ISO,Kenya,21.54,9
ea9bb8e9-5792-4e4a-becf-0343a3954df1,"Hawkins, Cook and Roberts",my,"['million', 'financial', 'part']",487,2023-12-08,CE,Sudan,57.94,8
cc627de7-2efb-44ea-9499-f19a42037cde,Moreno Group,natural,"['attention', 'available', 'know']",791,2023-12-24,CE,Guinea,57.98,9
e9d4c1c6-e85b-4e24-9076-de16499a396e,Williams-Lee,research,"['imagine', 'current', 'remember']",9,2023-12-02,ISO,United Kingdom,91.17,2
84a8ed94-1842-4842-8e07-3ad18b786f46,Jacobs-Grant,we,"['table', 'suggest', 'conference']",901,2023-12-11,HALAL,Norway,3.51,5
0c39c97e-7d01-42dd-8d45-798872a1d95f,"Perkins, Rivera and Terrell",difference,"['company', 'you', 'best']",528,2023-12-05,NON_GMO,Tajikistan,58.64,9
a826507a-ced2-4836-bbe3-13c8f45b5cbe,Mooney-Harper,nice,"['interview', 'over', 'whatever']",766,2023-12-14,NON_GMO,China,70.85,2
467d3c31-ecf7-4428-98f3-92925cece64e,Schmidt-Fisher,yard,"['me', 'blood', 'against']",131,2023-12-04,ISO,Germany,43.91,3
b57d61a0-15d2-4510-85e3-d84c8dd07e88,Villanueva LLC,realize,"['every', 'cost', 'successful']",584,2023-12-25,NON_GMO,Antarctica (the territory South of 60 deg S),1.94,7
bb4f326c-3dc1-4da1-9c8c-e668e8104793,Cummings Ltd,section,"['what', 'yourself', 'recent']",773,2023-12-16,FDA,Cyprus,80.82,10
9d613bdf-7848-45b6-baf4-845426498b7e,Nelson-Gordon,stuff,"['type', 'value', 'growth']",206,2023-12-05,FDA,United Kingdom,11.54,6
eb330396-e933-46b1-817d-7e5e92fb4875,Henderson-Cole,different,"['believe', 'group', 'area']",456,2023-12-01,FDA,Angola,92.81,3
c5dd6f40-0e25-4404-bb0c-0e69ae6ef57f,"Blankenship, Harrell and White",century,"['pick', 'bar', 'arm']",616,2023-12-14,NON_GMO,Dominica,42.46,9
8080c956-55a6-49ff-9d8c-ac6f331f0fca,Foster Ltd,believe,"['simple', 'her', 'condition']",789,2023-12-24,KOSHER,Lao People's Democratic Republic,31.99,7
60560301-f4c7-4f20-8213-644f9e3e00e9,Lopez-Mcfarland,drop,"['individual', 'education', 'same']",177,2023-12-18,KOSHER,San Marino,91.11,10
f61922ac-9011-48f2-aa40-fa11502e7184,Dawson Group,budget,"['smile', 'manager', 'probably']",525,2023-12-01,FDA,Uganda,49.54,5
5615ce17-0b20-4928-b2d7-9ac02e5e2584,Leonard-Hays,old,"['suddenly', 'leg', 'attention']",136,2023-12-15,FDA,Albania,34.2,3
e58c9699-5e08-4f9a-9c82-9b5b0abb2654,Martinez-Pena,issue,"['recognize', 'spend', 'car']",163,2023-12-18,VEGAN FRIENDLY,Denmark,62.21,3
43f275b5-0c4e-4d22-9d43-369efba7e722,Beasley Group,author,"['type', 'station', 'then']",497,2023-11-27,ISO,Romania,84.83,3
a0b68819-1e55-4955-9068-6f4a0455035d,Evans Ltd,entire,"['better', 'grow', 'film']",923,2023-12-09,VEGAN FRIENDLY,Portugal,48.46,5
7450e469-4876-4a09-bf38-61b5278ecf0b,Montes-Howard,way,"['could', 'herself', 'new']",300,2023-12-21,KOSHER,Palau,68.99,7
670a7cf9-5929-4743-97d0-6a14f837225e,James Inc,mother,"['show', 'fire', 'different']",98,2023-12-10,KOSHER,Cote d'Ivoire,52.35,3
8eb696d5-4fb7-434e-9c22-930aa843c0e2,"Evans, Malone and Dodson",exist,"['send', 'wish', 'speak']",312,2023-12-23,VEGAN FRIENDLY,Ukraine,37.51,10
4b93dbad-62bd-4825-9925-3e43709afc67,Smith-Roth,everyone,"['short', 'conference', 'work']",397,2023-12-20,CE,Cuba,50.6,4
1abe3ff2-1ac9-4bc0-b34b-1aab5343e4de,Thomas LLC,north,"['money', 'whatever', 'the']",275,2023-12-19,CE,Venezuela,6.3,7
9a26633a-d099-450d-8ca3-6eb828b2eb40,Perez Ltd,bill,"['second', 'ago', 'model']",302,2023-12-12,CE,Poland,23.42,3
e29864f7-67fc-44c1-9f10-9d8591c3229e,Davis-Lopez,white,"['foot', 'summer', 'land']",386,2023-12-23,FDA,Niger,18.93,3
5bab865d-7965-4402-8b65-ce973bb11c09,"Harper, Fuentes and Alvarado",least,"['enjoy', 'many', 'away']",751,2023-12-07,KOSHER,Bulgaria,72.91,10
cac3dc40-5451-4f45-9dd2-a7d9998184c6,"Ballard, Hernandez and Warner",blue,"['majority', 'action', 'three']",535,2023-12-09,KOSHER,Holy See (Vatican City State),32.82,1
5e35c84f-b54b-4d47-9641-9441864835f0,Price and Sons,student,"['man', 'help', 'change']",460,2023-12-10,KOSHER,Russian Federation,80.01,7
19b8dc6d-06ec-41a4-83d1-83652e6d59b2,Gallegos Group,gun,"['wrong', 'few', 'up']",722,2023-12-09,CE,Micronesia,49.29,10
aebdff22-6481-49f3-87c4-86f6fdab0876,"Tyler, Smith and Ramirez",teach,"['team', 'building', 'sometimes']",183,2023-12-11,VEGAN FRIENDLY,Bouvet Island (Bouvetoya),58.6,8
4bfe20e3-f0f7-4199-9fc0-1bb8b6a22ca1,Hill-Gonzalez,good,"['size', 'perhaps', 'job']",356,2023-12-08,VEGAN FRIENDLY,Slovakia (Slovak Republic),22.08,8
b2aff908-e035-4274-99c7-65cbc84841a2,Walker Ltd,drop,"['big', 'able', 'beyond']",572,2023-12-16,KOSHER,North Macedonia,2.72,3
f0f6ccc2-7f51-436f-85fd-2b33dd34feb4,Murphy-Chase,bank,"['treat', 'without', 'special']",883,2023-11-30,HALAL,Montenegro,12.71,1
f44d9bda-490a-4ddb-98a5-8257f588663c,"House, Hansen and Turner",represent,"['speech', 'vote', 'age']",721,2023-12-10,HALAL,Congo,28.9,4
aabbef5d-b487-41ea-9298-a86e67d90594,Murphy-Bradford,black,"['age', 'happen', 'position']",159,2023-12-18,VEGAN FRIENDLY,Lebanon,56.99,2
81baba92-0b16-43e6-b658-162dbe1f9f63,Gould-Fernandez,respond,"['parent', 'table', 'leave']",76,2023-12-22,CE,Croatia,96.09,7
66da5b43-82eb-4dfc-b45b-520fcc45054e,Goodman LLC,carry,"['answer', 'far', 'its']",991,2023-12-05,NON_GMO,Saint Kitts and Nevis,67.3,4
c732640e-e38c-4117-88b8-47ae3bceb200,Allen-Fuller,what,"['wish', 'president', 'follow']",276,2023-11-28,FDA,Zambia,53.21,4
21b0bb14-bee1-4cba-966d-780d96de68a1,"Davis, Obrien and Simpson",quickly,"['wish', 'tell', 'ready']",147,2023-12-24,NON_GMO,Belarus,86.56,4
3a98da3a-f572-45af-bb8a-23a06c8b0b34,Glass and Sons,into,"['piece', 'with', 'situation']",268,2023-12-17,NON_GMO,Greece,47.21,7
5a9f3c68-ac4e-456a-945b-aad4e912945e,"Palmer, Reese and Woods",whom,"['sister', 'place', 'boy']",248,2023-12-08,CE,Chad,90.4,7
fcd05c34-d865-4ad2-b8bc-f2164d256072,"Ortiz, Romero and Estes",pull,"['reach', 'rule', 'movie']",818,2023-12-07,ISO,Heard Island and McDonald Islands,21,6
f4caba19-3350-4dae-b76f-e2baedb79099,Ward PLC,than,"['sort', 'thank', 'painting']",16,2023-12-23,NON_GMO,French Southern Territories,97.29,2
2da30c5f-d21f-4cfb-b634-884f2a031d1f,"Thompson, Escobar and Martinez",raise,"['need', 'because', 'hold']",618,2023-12-13,VEGAN FRIENDLY,Brunei Darussalam,34.44,6
555ea91c-866d-4500-84e2-475a79c86445,Galloway PLC,since,"['letter', 'add', 'notice']",72,2023-12-25,CE,Syrian Arab Republic,93.43,2
a6bc6cee-0d6a-454a-a404-ace229ba3a8d,Richards and Sons,candidate,"['or', 'current', 'these']",87,2023-12-17,CE,Liberia,33.18,10
c3abcd74-73e9-4179-b947-4a7de90c7df0,Richards-Allen,gas,"['trial', 'spring', 'return']",859,2023-12-13,FDA,Belarus,33.15,2
f4cbea55-4d59-4b2d-a66c-7fb4a2bc5c28,"Doyle, Ritter and Duncan",husband,"['huge', 'special', 'time']",958,2023-12-09,VEGAN FRIENDLY,Kyrgyz Republic,85.36,2
6a2878d2-5073-4dca-98f3-c007d4cfa4ab,Lopez-Smith,beyond,"['play', 'everything', 'which']",171,2023-12-19,ISO,Nigeria,62.77,8
b9f878c1-7d79-4a25-acbe-ddb6f11ea27e,Allen-Walker,five,"['small', 'report', 'music']",247,2023-11-27,FDA,Timor-Leste,15.84,6
a0582ab4-c906-44a6-ad41-0223f6fa5c32,"Jefferson, Clark and Kennedy",rise,"['strong', 'with', 'seat']",500,2023-11-28,ISO,Greece,54.25,4
921132eb-3248-44a9-8926-60a0c5230128,Knight Inc,mother,"['shake', 'attorney', 'full']",47,2023-12-21,FDA,French Polynesia,71.78,5
86c4bd25-230a-4df8-a8c7-72b0ab717758,Woods-Barr,sport,"['speak', 'finish', 'officer']",471,2023-12-18,NON_GMO,Cayman Islands,86.49,7
cf6b9bef-1675-47e2-9bbd-ab1549939fa0,Bradley LLC,answer,"['accept', 'quite', 'eye']",975,2023-12-11,CE,Fiji,46.71,4
f6030a74-2f71-4c79-b7fb-8bee6c27860d,Smith-Carter,institution,"['section', 'represent', 'education']",158,2023-11-30,KOSHER,Mali,85.18,9
34a28e23-281d-4b4c-827e-43ca4cc8a138,Barrett LLC,site,"['parent', 'customer', 'read']",810,2023-12-01,KOSHER,Nepal,2.01,9
675ad9f1-221b-4a5e-8c8f-2664d79c72e2,Moore-Aguilar,character,"['responsibility', 'financial', 'they']",117,2023-12-12,HALAL,Afghanistan,60.35,2
a769381b-da77-4372-ac24-2a15d71d49ac,Campbell-Bell,on,"['sometimes', 'modern', 'safe']",377,2023-12-12,NON_GMO,Denmark,92.58,3
199a34c9-1ffa-4d29-bf41-7f02cff5a043,Pope-Fritz,officer,"['begin', 'age', 'accept']",347,2023-12-16,KOSHER,Slovenia,94.68,6
114e151d-f050-4497-81ef-8fb9b61db11f,Smith Inc,and,"['responsibility', 'eight', 'grow']",108,2023-12-25,HALAL,Jordan,37.61,6
